unique_key,location,on_street,off_street,borough
3992086,"(40.8621674, -73.8941597)",,,BRONX
3998917,"(40.8633732, -73.9109519)",,,
3948346,,,,
3839551,,,,
3873575,,,,
3992701,,,,
3850335,,,1484 FOREST HILL ROAD,STATEN ISLAND
4009136,,MAJOR DEEGAN EXPRESSWAY,,BRONX
4031702,,GRAND CENTRAL PARKWAY,,QUEENS
3955075,,,8900 VAN WYCK EXPRESSWAY,QUEENS
3971677,,,,
3885013,,,,
3871891,,,,
3857412,,GUY R. BREWER BOULEVARD,,QUEENS
4033672,,,,
3938381,,BELT PARKWAY,,BROOKLYN
4049650,,,,
4036244,,,,
3829584,,,,
3845501,,,,
3950995,,,,
3826003,,,,
3860593,,BLOOMINGDALE ROAD,,STATEN ISLAND
3908270,,,,
3888826,,,1646 FOREST AVENUE,STATEN ISLAND
3916918,,BELT PARKWAY,,BROOKLYN
3839778,,,,
4037194,,CROSS BRONX EXPRESSWAY,,BRONX
3976924,,,,
3863935,,,12 FULTON MALL,BROOKLYN
3867052,,,194 MORNINGSTAR ROAD,STATEN ISLAND
3864224,,,,MANHATTAN
3914083,,,,
3848737,,,,
3986282,,,,
3917707,,,1705 VICTORY BOULEVARD,STATEN ISLAND
3840037,,,,
4040393,,,,
4015605,,,,
3910064,,ULMER STREET,,QUEENS
3910205,,,,BROOKLYN
3863283,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3919139,,,,
3945910,,,,
4000626,,,5324 7TH AVENUE,BROOKLYN
4033997,"(40.6661563, -73.7928996)",,,QUEENS
3990051,,,,
3994428,,GRAND CENTRAL PARKWAY,,QUEENS
4029432,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3844512,,BELT PARKWAY,,QUEENS
3903326,,,,
4029600,,,,
3880310,"(40.6447376, -74.0827416)",,,STATEN ISLAND
3842495,,,111 SOMERS STREET,BROOKLYN
3904537,,,,
3952883,,JEROME AVENUE,,BRONX
3932679,,,,
3963936,,,,
3960960,,,,
3969728,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3924557,,,,
3992168,,,,
3866920,,,,
3996020,"(40.8299375, -73.8507199)",,,BRONX
3884476,,,,
4005089,,,,
3829815,,,,MANHATTAN
3955025,,,,
3994627,,,,
4040058,,,,
3995625,"(40.8793256, -73.8655094)",,,BRONX
3846036,,,,
3843409,,,,
3874118,,GRAND CENTRAL PARKWAY,,QUEENS
3884726,,,,
4013259,,BROOKLYN-QUEENS EXPRESSWAY,,QUEENS
4009664,,,,
4014081,,,,
3884353,,,,
4005120,,,644 THROOP AVENUE,BROOKLYN
3866071,,,,
3869094,,,82-02 30TH AVENUE,QUEENS
3822099,,EAST 177TH STREET,,BRONX
3850488,"(40.6088464, -74.1533939)",,,STATEN ISLAND
4032842,,,,
3976203,,LONG ISLAND EXPRESSWAY,,QUEENS
3914769,,,,
3824828,,,,
3987926,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3872660,,,514 RICHMOND TERRACE,STATEN ISLAND
3921555,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3933566,,,,
3893116,,,,
3931388,,,,
3941937,,,,
3968724,,,,
4048424,,,170 STEINWAY AVENUE,STATEN ISLAND
3918497,,,,
3998536,,,,
3942099,,,,
4043059,,,7701 16TH AVENUE,BROOKLYN
3905363,,,,
3881551,,,,
3971798,,FDR DRIVE,,MANHATTAN
3884924,,,,
3961115,,,,
4021590,,,,
4051596,,,,
3844005,,,,
3856746,,,185 BROADWAY,BROOKLYN
3866571,,ROBERT F. KENNEDY BRIDGE,,MANHATTAN
4011854,,,,
3964895,,,,
3896543,,,,
4037245,"(40.7437391, -73.77654079999999)",,,QUEENS
4018926,,,,
3845724,"(40.8804800828717, -73.7959359720138)",,,BRONX
3890168,,,,
4037551,,,,
3933937,,,,
4013507,,EAST 21ST STREET,,BROOKLYN
4012078,,,142-01 37TH AVENUE,QUEENS
3878024,"(40.614374, -73.927761)",,,BROOKLYN
3994032,,,,
4005390,,,,
3978657,,,,
4060625,,,,
3882519,,,,
3998280,,,,
3843461,,,,
3944330,,,,
3833636,,,,
3980018,,,,
3966540,,,,
4002525,,CROSS ISLAND PARKWAY,,QUEENS
3912991,,,,
3839822,,,,
3870517,"(40.5287166, -74.2326155114492)",,,STATEN ISLAND
3904458,,WEST 145TH STREET,,MANHATTAN
3867799,,,,
3823829,,,,
3927107,,,,
3872588,,,,
3912888,,,,
4045931,"(40.6954675, -73.8756869)",,,QUEENS
3871253,,,,
3890968,,,,
3823206,,THROGS NECK EXPRESSWAY,,QUEENS
3904207,,,,
4029387,,,,
3977575,,,,
3887366,,,2236 CROSS BRONX EXPRESSWAY,BRONX
3974379,,,5913 CHURCH AVENUE,BROOKLYN
3932636,,,,
3931230,,,135 EAST 36TH STREET,MANHATTAN
4010022,,BLAKE AVENUE,,BROOKLYN
3882538,,,2 EAST GUN HILL ROAD,BRONX
4055567,,LONG ISLAND EXPRESSWAY,,QUEENS
3925086,,,22 EAST 50TH STREET,MANHATTAN
3963184,,,189 SULLIVAN STREET,MANHATTAN
4045898,,,,
3932695,,,,
3865442,,,2811 GLENWOOD ROAD,BROOKLYN
3857272,,,,
4052136,,,,
3837456,,,,
3872702,"(40.6860052, -73.9733163)",,,BROOKLYN
3937372,,,,
3848395,,,,
3902262,,,,
3890120,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
4032877,,VAN WYCK EXPRESSWAY,,QUEENS
3975656,,,,
3860489,,,2 WEST 13TH STREET,MANHATTAN
3913693,,,,
3903577,,,,
4012887,,,65 5TH AVENUE,MANHATTAN
3960007,"(40.766529, -73.9510185)",,,MANHATTAN
3856975,,BELT PARKWAY,,QUEENS
3944944,,,3418 FULTON STREET,BROOKLYN
3969448,,,,
3960358,,,196-16 120TH AVENUE,QUEENS
3869783,,BELT PARKWAY,,BROOKLYN
3986997,"(40.7070201, -73.9236061)",,,BROOKLYN
4029360,,,,
3962785,,BRUCKNER EXPRESSWAY,,BRONX
3879598,,,,
4003353,,,711 WEST 125TH STREET,MANHATTAN
3884695,,BELT PARKWAY,,QUEENS
4008358,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3884248,,,,
3873100,"(40.6356847, -73.7400247)",,,QUEENS
3838090,"(40.8231485, -73.8835553)",,,BRONX
3892290,,,,
3874377,,,,
3825820,,,,
4033052,,,,BROOKLYN
4007322,,,,
3994809,,FDR DRIVE,,MANHATTAN
3946992,,,,
3870368,,,,
3908428,,,,
3933910,"(40.6152484, -74.1574632)",,,STATEN ISLAND
4000379,,,,
3841252,,,,
4020294,,,,
3890889,,,,
3980232,,,,
3984399,,,1 WILLOUGHBY STREET,BROOKLYN
3870358,,BELT PARKWAY,,BROOKLYN
3864946,,,,
4005750,,,,
3974808,,,356 FLUSHING AVENUE,BROOKLYN
3910906,,,,
3961536,,,,
3913194,,,,
3987586,,,,
4070860,,GRAND CENTRAL PARKWAY,,QUEENS
3919557,,,,
3833889,,,,
3977862,,,1561 UNIONPORT ROAD,BRONX
3928890,,,,
3980743,,,,
3843239,,,874 ROCKLAND AVENUE,STATEN ISLAND
3902995,,,120-15 22ND AVENUE,QUEENS
3982318,,WEST 122ND STREET,,MANHATTAN
4045537,,73RD AVENUE,,QUEENS
3840210,,,,
3927477,,,,
3845035,,,,
3890385,,,,
3984286,,,14 EAST 53RD STREET,MANHATTAN
3855490,,,,
3997191,,,,
3988476,,,,
3911423,,,,
3853649,,,105-45 HORACE HARDING EXPRESSWAY,QUEENS
4002290,,CROSS ISLAND PARKWAY,,QUEENS
3944449,,,,
3880736,,,,
4033535,,,,
4018817,,,,
3956450,,,58-27 146TH STREET,QUEENS
3844208,,,,
4011796,,,,
3848655,,FDR DRIVE,,MANHATTAN
4027599,,,,
3879759,,,121 WEST 179TH STREET,BRONX
4010023,,,194-01 112TH ROAD,QUEENS
3857707,,MERRICK BOULEVARD,,QUEENS
4006578,,,,
3829176,,,,
3970701,,,280 EAST 161ST STREET,BRONX
3907403,"(40.7254495, -73.9096955)",,,QUEENS
3908383,"(40.8621674, -73.8941597)",,,BRONX
3871065,,,,
3838960,,,,
3956095,,,,
3998041,,,,
4029545,,,,
3936133,,BRONX RIVER PARKWAY,,BRONX
4044360,,,,
4012606,,,,
3914531,,,,
3933224,,BRONX RIVER PARKWAY,,BRONX
4019714,,,,
3921809,,,,
3983164,,,3415 BAINBRIDGE AVENUE,BRONX
4007309,,BELT PARKWAY,,BROOKLYN
3953593,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3921050,,,,
4032993,,,,
3834731,,,,
3996546,,,,
3910084,,,,
3864389,,CROSS BRONX EXPRESSWAY,,BRONX
3850793,,CROSS BRONX EXPRESSWAY,,BRONX
4012852,,,,
3879953,,,,
3838393,,,,
4021042,,,,
3888336,,,,
3965899,,,,
4030052,,,,
4051048,,,,
3976845,,,104 EAST 107TH STREET,MANHATTAN
3941353,,,,
4013090,,,,
4019347,"(40.6340114, -73.8816466)",,,BROOKLYN
3881031,,,,
3945164,,,83-49 DONGAN AVENUE,QUEENS
3864535,,,,
4020267,"(40.8318343, -73.8302902)",,,BRONX
3894202,,,,
3956253,,,,
3887838,,,,
3961924,,,,
4049404,,,,
3860047,,,,
4029990,,,,
4001264,,,,
3890681,,,,
3995810,,,,
3850902,,,,
3895140,,,,
3911771,,,,
4055889,,,,
3989791,"(40.7655755, -73.9035386)",,,QUEENS
3868055,,,,
3868252,,,250 EAST GUN HILL ROAD,BRONX
4015423,,,,
3999360,,,,
3944195,,,,
3894000,,,,
3883112,,,,
3827752,,,,
3873808,,,,
3967681,,CROSS BRONX EXPRESSWAY,,BRONX
4009449,,,,BRONX
3935961,,,,
3850934,,,,
3957910,,,,
3965644,,,,
4028045,,BELT PARKWAY,,BROOKLYN
4025652,,,,
3965205,,,,
4043197,,,,
4032244,,,,
4034343,,,56-16 55TH DRIVE,QUEENS
3824586,,,,
3859947,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND - LOWER LEVEL),,BROOKLYN
3915032,,,,
3888596,,,,
3991791,,,,
3947460,,,,
3891317,,,,
3999294,,,,
3870351,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3871777,,,,
4046253,,,,
3867074,,,364 WEST 20TH STREET,MANHATTAN
3829714,,,,
4015359,,,,
3939517,,VICTORY BOULEVARD,,STATEN ISLAND
4002143,,,139-35 HOOK CREEK BOULEVARD,QUEENS
4046878,,,61-47 210TH STREET,QUEENS
3997868,,,,
3950896,,,,
4028642,,,,
3966991,,CLEARVIEW EXPRESSWAY,,QUEENS
4006688,,LONG ISLAND EXPRESSWAY,,QUEENS
4001991,,,,
4035351,,,746 11TH AVENUE,MANHATTAN
3881902,,,,
3929068,,,,
3857069,,,,
3949609,,,,
3874060,,,,
3905040,,,,
4028677,,,,
4047505,,,838 NOSTRAND AVENUE,BROOKLYN
4054921,,,,
4048692,,,,
4036339,,BELT PARKWAY,,QUEENS
4045911,,,,
3838302,,RIVERSIDE DRIVE,,MANHATTAN
3864112,,LONG ISLAND EXPRESSWAY,,QUEENS
3855962,,,,
3826635,,,,
3876966,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3957889,,,151-20 JAMAICA AVENUE,QUEENS
3961856,,,,
3857340,,,,
3936274,"(40.8728746, -73.8890601)",,,BRONX
3837702,,SEELEY STREET,,BROOKLYN
3899130,,,,
3997214,,,,
3880096,,,,
3840433,,,,
3948967,,,,
4036386,,,,
4042132,,,,MANHATTAN
3930289,,,,
3961884,,,,
3968500,,,,
3930995,,,,
3824777,,,,
3916772,,,,
3996818,"(40.7655755, -73.9035386)",,,QUEENS
4054477,,,,
3991796,,,,
3917543,,,,
3917820,,,,
3938018,,,,
3954870,,,,
3981661,,FDR DRIVE,,MANHATTAN
3883644,,FDR DRIVE,,MANHATTAN
4009837,,SCHENECTADY AVENUE,,BROOKLYN
3850024,,,,
3888605,,,,
3906289,,,,
3938688,,,,
3866569,,,,
3910107,,,,
3934266,,,,
3824916,,,,
4001750,,,,
3944364,,,,
3871941,,,510A HOWARD AVENUE,BROOKLYN
3871252,,,,
3900603,,,,
3897428,,,,
3932799,,,1894 VICTORY BOULEVARD,STATEN ISLAND
3874552,,,,
3910362,,,,
4014981,,UTOPIA PARKWAY,,QUEENS
4053674,,,,
3829130,,,2246 FOREST AVENUE,STATEN ISLAND
3868595,"(40.737777, -73.9349749)",,,QUEENS
3972813,,,,
3834519,,BRONX RIVER PARKWAY,,BRONX
4025435,,,570 WASHINGTON STREET,MANHATTAN
3907801,,,,
3918507,,,922 EAST 233RD STREET,BRONX
3964772,,,,
3841679,,,,
3857448,,,,
3973556,,,,
4017063,,,,
4034050,,,3951 BELT PARKWAY,BROOKLYN
3853406,,,,
3841498,,,,
3876979,,,,
3887208,,,,
3926211,,,163 GREENE AVENUE,BROOKLYN
3884466,,,,
3976964,,,,
4014696,,,242 EAST 36TH STREET,MANHATTAN
3941351,,,,
3950495,,,1561 UNIONPORT ROAD,BRONX
3979734,,,,
4035277,,CROSS BRONX EXPRESSWAY,,BRONX
4046036,,,,
3827878,,,,
3962446,,,26-50 27TH AVENUE,QUEENS
3986216,,,,QUEENS
3821586,,,,STATEN ISLAND
3922387,,,223 LEFFERTS AVENUE,BROOKLYN
4045123,,,,
3877202,,,,
4015542,,,415 CRYSTAL AVENUE,STATEN ISLAND
3878519,,,,
3982247,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3854177,,,,
4037426,,,,
3887009,,,,
3820772,,,,
4021591,,,,
3853751,,,,
3949288,,,,
3976596,,,,
3963766,,VAN WYCK EXPRESSWAY,,QUEENS
4050373,,,,
3890430,,,,
3828254,,,137-28 95TH AVENUE,QUEENS
3885209,"(40.767267, -73.9841435)",,,MANHATTAN
3913985,,89TH AVENUE,,QUEENS
3844539,,,,
3887953,,,26-01 28TH STREET,QUEENS
3906969,,,147-21 JAMAICA AVENUE,QUEENS
3975681,,,1405 GATES AVENUE,BROOKLYN
4008061,,CROSS BRONX EXPRESSWAY,,BRONX
3886275,,,,
4017351,,,,
3994934,,,,
3983531,,,,
3843839,,,,
3907008,,,,
3839689,,,,
3994173,,,535 NORTH GANNON AVENUE,STATEN ISLAND
3847017,,,,
4048454,,BRUCKNER EXPRESSWAY,,BRONX
3864464,,,,
3930101,,WHITESTONE BRIDGE (TOLL),,QUEENS
4027906,,,,
3964023,"(40.7631745, -73.9997631)",,,MANHATTAN
3830405,,,,
3991508,,NORTH CONDUIT AVENUE,,QUEENS
4006593,,,,
3844870,,,219 FOSTER AVENUE,BROOKLYN
3935249,,,,
4034898,,,,
3977592,,,,
4028291,,,,
3972710,,,,
3971768,,LONG ISLAND EXPRESSWAY,,QUEENS
3847862,,,,
3921933,,,,
3907601,,,,
4043744,,,,
4018558,,,,
3955434,,,,
3913713,,,,
4001400,,,,
3850439,,,822 MYRTLE AVENUE,BROOKLYN
4055591,"(40.7476248, -73.9565326)",,,QUEENS
4018749,,,,
4041514,,,,
3843161,,,,
3951882,"(40.5864415, -73.9854041)",,,BROOKLYN
3946309,,6TH AVENUE,,MANHATTAN
3959159,"(40.8843773, -73.8871329)",,,BRONX
3837393,,,,
3851140,,WESTCHESTER AVENUE,,BRONX
3858959,,,4 IRVING AVENUE,BROOKLYN
3921598,,,,
3931387,,,,
3986199,"(40.5637311, -74.1958397)",,,STATEN ISLAND
3987019,,,,
3882894,,,,
3860110,,,,
4038590,,,,
3909354,,,,
3951750,,,,
3887099,,,,
3951706,,,,
3930326,,EAST HOUSTON STREET,,MANHATTAN
4002396,,EAST 53RD STREET,,BROOKLYN
3841730,,,,
3822624,,,,
3991846,,,,
3970204,,,,
3941203,"(40.74228, -73.994037)",,,MANHATTAN
3898016,,,,
3842479,,,,
3847078,"(40.8619074, -73.8816524)",,,BRONX
3910300,,FDR DRIVE,,MANHATTAN
3852508,,,,
4034499,,,,
3956361,,,,
4004463,,,,
3873342,,,,
3855571,,,540 FULTON STREET,BROOKLYN
3875445,,,,
3825991,,,,
3999138,,,,
4013015,,,1598 RICHMOND AVENUE,STATEN ISLAND
3917186,,,,
3852739,,,,
3877313,,,,
4052770,"(40.8595298, -73.827198)",,,BRONX
3949298,,MYRTLE AVENUE,,BROOKLYN
3882920,,,,
3819057,,,,
3938661,,VAN WYCK EXPRESSWAY,,QUEENS
3922268,,,,
3965252,,,,
4005547,"(40.8595298, -73.827198)",,,BRONX
3898480,,,,
3954345,,,,
3964903,,BELT PARKWAY,,QUEENS
3895339,,,,
3825026,,,,
4019673,,,44-35 COLDEN STREET,QUEENS
4020552,,,,
3908782,,,754 MANOR ROAD,STATEN ISLAND
3905997,,,,
3942905,"(40.8814599, -73.8385493)",,,BRONX
3974644,,,,
3989569,,,,
3953360,,,,
3821553,,,,
3896898,,,,
3891458,,,,
3877150,,,,
4003932,,,,
4046053,,,,
4030916,,,,
3836073,,,,
3880221,,,,
3997981,,,,
3900482,,,,
3924316,,,,
3838178,,,,
3829943,,35TH STREET,,QUEENS
3966485,,,,
4003934,,,,
3918829,,,,
3834892,,,1 EAST 83RD STREET,MANHATTAN
3914584,,,,
3851293,,LONG ISLAND EXPRESSWAY,,QUEENS
3942121,,,80-28 NORTHERN BOULEVARD,QUEENS
4033313,,,690 EAST NEW YORK AVENUE,BROOKLYN
3818849,,,,
3947731,,,,
3987214,,,,
4045992,,CLINTON STREET,,BROOKLYN
3887358,,,2123 AVENUE U,BROOKLYN
3836391,,,,
3823137,,,,
4021640,,,,
3866213,,BRUCKNER BOULEVARD,,BRONX
4006581,,,,
3833127,,ROBERT F. KENNEDY BRIDGE SOUTHBOUND,,QUEENS
3965993,,,,
3850762,,,,
3888965,,,,
3846866,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3998619,,,,
3933707,,,4401 5TH AVENUE,BROOKLYN
4031812,,,3320 GLENWOOD ROAD,BROOKLYN
3854036,,,,
3997187,"(40.7173058, -73.81948969999999)",,,QUEENS
4004919,,METROPOLITAN AVENUE,,BROOKLYN
3900827,,,,
3940725,,,,
3931769,,,,
3874578,,,,
3870406,,,,
3926819,,,,
3965042,,,,
3902406,,,579 EAST 150TH STREET,BRONX
4037776,,,26-47 21ST STREET,QUEENS
3990708,,,,
3930366,,,,
3876524,,GOWANUS EXPRESSWAY,,BROOKLYN
3849894,,,,
3851824,,FDR DRIVE,,MANHATTAN
3970731,,,,
3928708,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3873546,,,,
3974347,,,,MANHATTAN
4009239,,,92-53 55TH AVENUE,QUEENS
4039927,,,,
4038882,"(40.70614575, -73.9969304206658)",,,MANHATTAN
4052311,,,,
3861487,,EAST 46TH STREET,,MANHATTAN
3902781,,GRAND CENTRAL PARKWAY,,QUEENS
3894042,,,,
4002392,,,101 BARCLAY STREET,MANHATTAN
3878159,,,,
3984567,,,,
3926139,,,,
3902367,,,66 HORATIO STREET,MANHATTAN
3907635,,,,
3863869,,,,
3917965,,,,
4013532,,,,
3946739,,,,
3946852,,,,
3840123,,HENRY HUDSON PARKWAY,,MANHATTAN
3944921,,,,BROOKLYN
3889539,,,,
3895977,"(40.8399223, -73.9050652)",,,BRONX
3883343,,,,
3839248,,,1699 ATLANTIC AVENUE,BROOKLYN
3973864,,,115 OCEAN AVENUE,BROOKLYN
3851588,,,,
4045003,,,,
3958130,,18TH AVENUE,,BROOKLYN
3944577,,,,
4018548,,GRAND CENTRAL PARKWAY,,QUEENS
3961154,,,,
3853618,,,,
4007203,,,,
3891364,,,,
3930256,,,,
3899608,,,,
3933002,,,,
3875386,,,,
3944118,,,,
3929141,"(40.8554356, -73.8312803)",,,BRONX
3836041,,,,
4027984,,,,
3997713,,,,
4038530,,,,
4049670,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3828382,,HENRY HUDSON PARKWAY,,MANHATTAN
3885766,,,,
4017013,,GRAND CENTRAL PARKWAY,,QUEENS
3916280,,,,
3959418,,,,
3983343,"(40.7252447, -73.7238531)",,,QUEENS
3991930,,,,
3958902,,,,
3846431,,,,
3994646,,,,
3907447,,,,
3968907,,,1885 PITKIN AVENUE,BROOKLYN
4054043,,,,QUEENS
4019661,,,,
3997946,,,,
4019977,,,,
3993971,"(40.84555635, -73.9287096334822)",,,BRONX
3823190,,,100 WEST 162ND STREET,BRONX
3901794,,,752 AVENUE Z,BROOKLYN
3992376,,WEST 31ST STREET,,MANHATTAN
3927008,,BELT PARKWAY,,QUEENS
3834034,,BRONX RIVER PARKWAY,,BRONX
3927380,,,,
3882365,,BARLOW AVENUE,,STATEN ISLAND
3995595,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3871274,,,,
4055276,"(40.6690462, -73.7387396)",,,QUEENS
3946624,"(40.7697138, -73.8357127)",,,QUEENS
3968791,,,11 MCKEEVER PLACE,BROOKLYN
3947473,,,,
3999075,,LONG ISLAND EXPRESSWAY,,QUEENS
3955880,,KINGS HIGHWAY,,BROOKLYN
3978114,,,,
4036194,,,,
3992952,,,,
3843348,,,,
3992156,,,164-24 NORTHERN BOULEVARD,QUEENS
3823964,,,,
3949385,,,35-07 62ND STREET,QUEENS
3834994,,BELT PARKWAY,,QUEENS
3987164,,,,
4047194,,,380 88TH STREET,BROOKLYN
3901497,,,,
4052230,,WEST 94TH STREET,,MANHATTAN
3875240,,,,
3960853,"(40.8299178, -73.8708675)",,,BRONX
4049494,,,,
3847415,,,,
3941767,,,,
3879645,,FDR DRIVE,,MANHATTAN
3993150,,QUEENS BOULEVARD,,QUEENS
3974258,,,,
3884752,,,,
3878762,,,,
3849148,,,,
3888274,,,,
3951417,,,,
3897400,,,,
3893913,,,,
3849710,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3951726,,,,
3896917,,,937 BERGEN STREET,BROOKLYN
3926901,,MAJOR DEEGAN EXPRESSWAY,,BRONX
3983019,,,,
3986782,,,,
3977040,,,,
3982018,,,,
4036744,,,,
3926166,,LONG ISLAND EXPRESSWAY,,QUEENS
4045272,,,,
3926371,,,,
4033863,"(40.8672038979592, -73.8309041020408)",,,BRONX
4040449,,,,
3864221,,,,
3985467,,,568 PRINCE STREET,MANHATTAN
4007146,,,,
4031791,,,,
3836573,,,,
4034653,,,,
3953070,"(40.8717862, -73.80555939999999)",,,BRONX
3927841,"(40.6971314, -73.8139159)",,,QUEENS
3942820,,,,
3972462,,,,
3830502,,,,
3880647,,RICHMOND AVENUE,,STATEN ISLAND
3866831,"(40.8582836, -73.8432938)",,,BRONX
3872076,,,,
3973811,,,,
4027257,,,32 MACOMBS PLACE,MANHATTAN
3849919,,1ST AVENUE,,MANHATTAN
3912446,,,,
3946093,,,,
3862393,,,87-31 KINGSTON PLACE,QUEENS
3943712,,,1276 FULTON STREET,BROOKLYN
4028916,,,775 WEST 12TH STREET,MANHATTAN
3862546,,,,
3952209,"(40.6447376, -74.0827416)",,,STATEN ISLAND
3920886,,,212 56TH STREET,BROOKLYN
4006874,,,,
4033358,,,,
3952074,,,,
4038107,,GRAND CENTRAL PARKWAY,,QUEENS
3837846,,,6824 18TH AVENUE,BROOKLYN
3953892,,,,
4013149,,,,
3892894,,,,
3880670,,,,
3931313,,,286 WATCHOGUE ROAD,STATEN ISLAND
4001496,,JACKIE ROBINSON PARKWAY,,QUEENS
3891412,,,,
3828004,,,,
3956997,,,101-02 BRISBIN STREET,QUEENS
3840955,,,,
3922820,,,,
3819035,,,6401 6TH AVENUE,BROOKLYN
4032086,,,,
3966158,"(40.7490058, -73.9370491)",,,QUEENS
3888031,,,,
3868885,,,254 SPRING STREET,MANHATTAN
3894902,,,,
4055465,,,,
3913121,,BRUCKNER EXPRESSWAY,,BRONX
4013641,,,,
4033183,"(40.7440021, -73.8370036)",,,QUEENS
3899615,,,,
3988123,,,,
3889359,,,,
3948783,,,,
3938709,"(40.8186987, -73.96111859999999)",,,MANHATTAN
3820783,,,,
4039916,,,,
3942777,,,,
3967197,,,,
4010543,,CONDUIT BOULEVARD,,BROOKLYN
3920495,,,,
4043462,"(40.816609, -73.917065)",,,BRONX
3917389,,,,
3984912,,,,
3844585,,BELT PARKWAY,,QUEENS
3897029,"(40.6282212, -73.9709211)",,,BROOKLYN
4050884,,,1544 HERKIMER STREET,BROOKLYN
3953091,,,,
3881116,,,,
3968124,,WEST 116TH STREET,,MANHATTAN
4036819,,,2557 RICHMOND AVENUE,STATEN ISLAND
3976273,,,,
3932929,,,,
4009696,"(40.8111635, -73.931228)",,,BRONX
3892009,,,,
4043764,,,,
4004891,,LEXINGTON AVENUE,,MANHATTAN
3926404,,,,
4029311,,,101 WEST 128TH STREET,MANHATTAN
4027651,,,,
3911828,,,,
4008614,,,,
3906180,"(40.6340114, -73.8816466)",,,BROOKLYN
4043485,,,333 EAST 209TH STREET,BRONX
4055806,,,5601 7TH AVENUE,BROOKLYN
3960100,,,,
3916774,,,,
3899470,,,,
3900718,,EAST 165TH STREET,,BRONX
3922930,,,,
3982205,,,,
4049185,,,,
3992065,,,,
3908721,,,28-03 HOBART STREET,QUEENS
3982505,,,,
3950978,,BELT PARKWAY,,BROOKLYN
3989112,,,,BROOKLYN
3853945,,,,
3931279,,,,
3843075,,HILLSIDE AVENUE,,QUEENS
4001090,,,,
4053504,,,,
3936110,,,,
3821250,,,252 BLEECKER STREET,QUEENS
3900134,,,,
4050371,,,,
4013193,,,,
3952543,,,,
4037307,,,,
3825260,,,,
4012101,,,,
3981178,,,,
4015021,,,,
3914241,,,,
3891216,,,,
3858170,,HYLAN BOULEVARD,,STATEN ISLAND
4029155,,,80 GOLD STREET,MANHATTAN
3990848,,,,
3931052,,BEACH 84TH STREET,,QUEENS
4020871,,STATEN ISLAND EXPRESSWAY,,STATEN ISLAND
3967539,,,,
3857496,,,,
3835241,,,,
3847685,"(40.76295229999999, -73.8332935)",,,QUEENS
3870711,,,,
3905417,,,152-31 134TH AVENUE,QUEENS
4001330,,BELT PARKWAY,,QUEENS
3938707,,,,
3980215,,,,
3876217,,,,
3828072,,WILLOW ROAD WEST,,STATEN ISLAND
3977751,,,,
3897371,,,,
3897800,,,,
4026846,,,19-01 41ST STREET,QUEENS
3974652,,,,
4007993,,,1601 BEVERLEY ROAD,BROOKLYN
3881381,"(40.6160186, -73.9548238)",,,BROOKLYN
3882628,,,,
3906368,,,,
3874894,,,,
3864594,,,,
3983222,,,,
3823789,,,,
3932927,,,,
3972432,,,,
3893633,,,,BRONX
4019615,,BROOKLYN-QUEENS EXPRESSWAY,,BROOKLYN
3940621,,,,
3852930,,,,
4016772,,,,
3836186,,VERRAZZANO-NARROWS BRIDGE (STATEN ISLAND BOUND),,BROOKLYN
3969340,,,,
4006624,,MACOMBS DAM BRIDGE,,BRONX
3976736,,,,
3905208,,,,
3990820,"(40.6066162, -74.0446602)",,,STATEN ISLAND
3920763,,,,
3925429,,RICHMOND AVENUE,,STATEN ISLAND
4047202,"(40.5984376, -74.0785822)",,,STATEN ISLAND
3925657,,,77-08 CYPRESS AVENUE,QUEENS
4030025,,BELT PARKWAY,,QUEENS
3934448,,,,
4033315,,,,
4053616,,MYRTLE AVENUE,,BROOKLYN
4007305,,,,
3849169,,,,
3824799,,BELT PARKWAY,,QUEENS
4048004,,,772 EAST 168TH STREET,BRONX
3960462,,,,
3860804,,AMSTERDAM AVENUE,,MANHATTAN
3979477,,,,
3943477,,,,
4033146,,,,
3911738,,MOUNT OLIVET CRESCENT,,QUEENS
3828930,,,,
4056033,,PARKSIDE AVENUE,,BROOKLYN
4051479,,,,
3841447,,,,
3911449,,,,
3885507,,,,
3848130,,,,
4037360,,GRAND CENTRAL PARKWAY,,QUEENS
3924184,,,,
3918383,,,,
4050211,,,,
3974663,,,,
3940571,,BRONX RIVER PARKWAY,,BRONX
3831574,,,,
3967043,,,,
3930802,,,,
